globalID,docID,annotID,text,label,supports
13157,654,T9,Zudem kann es ein widerkehrender Kauf sein oder ein Erstkauf.,Premise,T7
13158,654,T10,Das gleiche gilt beispielsweise auch für die Aktivität Tennis spielen.,Claim,None
13159,655,None,review3311,None,None
13160,655,T1,"Personas  Beide Personas sind konsistent, gut verständlich und sehr aussagekräftig ausgearbeitet.",Claim,None
13161,655,T2,Besonders die MottoZitate fassen die Persönlichkeit des entsprechenden Users sehr gut zusammen.,Premise,T1
13162,655,None,2,None,None
13163,655,None,. User Journey Cycle,None,None
13164,655,None,"Ich finde die User Journey durchdacht und logisch korrekt, besonders die verschiedene Möglichkeiten durch Recommendations Mehrwert für den Kunden zu schaffen finde ich sehr gut.",None,None
13165,655,None,Ich habe folgende Verbesserungsvorschläge,None,None
13166,655,None,Den Punkt Auswahl,None,None
13167,655,T5,"Kauf      würde ich der During Phase zuordnen, das ist meiner Meinung      nach der Kernvorgang dieser Phase ie.",Premise,T4
13168,655,T6,"User Journey Cycle für den KAUF      einer Kaffeemaschine, nicht für das zubereiten des Kaffees.",Premise,T7
13169,655,T7,Ich würde      diesen Punkt dann noch aufteilen in Produktauswahl und      eventuell als Value Gap Individualisierte Produktkonfiguration      ie.,Claim,None
13170,655,T8,"Farbe, Grösse etc. hinzufügen.",Claim,None
13171,655,None,Dem folgen sollten meiner Meinung nach      dann noch die Punkt Bezahlung und Lieferung,None,None
13172,655,T9,"Da sich die hier beschriebene      User Journey auf den Kaufprozess und nicht auf den Zubereitungsprozess      bezieht, sollten meiner Meinung nach alle Punkte, die aktuell der      During Phase zugeordnet sind, in die Post Phase      verschoben werden ie.",Premise,T10
13172,655,T10,"Da sich die hier beschriebene      User Journey auf den Kaufprozess und nicht auf den Zubereitungsprozess      bezieht, sollten meiner Meinung nach alle Punkte, die aktuell der      During Phase zugeordnet sind, in die Post Phase      verschoben werden ie.",Claim,None
13173,655,T11,Das zubereiten des Kaffees ist erst nach dem Kauf      möglich.3.,Premise,T10
13174,655,None,User Stories,None,None
13175,655,T12,Die User Stories sind meiner Meinung nach sehr gut ausgearbeitet und sind konsistent mit den aufgezeichneten Unterschieden der zwei Personas.,Claim,None
13176,655,T13,Besonders der Aspekt des Zwecks der jeweiligen Wünsche / Bedürfnisse sind sehr gut in Bezug gesetzt zu den Motivationen / Persönlichkeiten der Personas.,Premise,T12
13177,655,T14,Insgesamt handelt es sich meiner Meinung nach um eine gute Lösung!,Claim,None
13178,656,None,review3314,None,None
13179,656,None,1 Stärken,None,None
13180,656,T1,"Die Kunden in den Produktionsprozess miteinbeziehen finde ich eine super Option, um den Customer Journey individueller zu gestalten.",Claim,None
13181,656,T2,Die Suche nach dem perfekten Unikat würde somit entfallen.,Premise,T3
13182,656,T3,Kunden werden dies mit einer noch grösseren Kundentreue belohnen.,Premise,T1
13183,656,T4,Die Evaluation des Produktes gehört zu einem vollständigen Customer Journey.,Premise,T1
13184,656,T5,Ein FreitagForum auf der Homepage wäre eine gute Möglichkeit.,Premise,T1
13185,656,T6,Eine gute Bewirtshaftung der bestehdenen FBPage sicher auch.,Premise,T1
13186,656,None,2,None,None
13187,656,T7,Schwächen Ganz sicher sind Marketingaktionen ein wichtiger Bestandteil des Customer Journeys.,Claim,None
13188,656,T8,"Ob sie aber Paula Wegmann tatsächlich in ihrem Bestreben nach objektiver Information über die Produkte weiterbringen, ist jedoch fraglich.",Premise,T7
13189,656,T9,"Eigentlich sind die Produkte ja schon sehr nachhaltig, da sie aus recycelten Materialien bestehen.",Premise,T8
13189,656,T10,"Eigentlich sind die Produkte ja schon sehr nachhaltig, da sie aus recycelten Materialien bestehen.",Premise,T9
13190,656,T11,"Bessere Informationen bezüglich Nahchaltigkeit von Freitag Produkten könnte man gut auch bei der Mitbestimmung des Designs einbringen, wo Informationen über Herkunft und Produktionsprozess gegeben werden könnten.",Premise,T8
13191,656,T12,Auf jeden Fall müssen die Infos einfach zugänglich auf der Website sein.,Premise,T8
13192,656,T13,"Ich kann nicht wirklich beurteilen, wie ein Lieferung bei Freitag genau aussieht.",Premise,T19
13193,656,T14,"Ich gehe jedoch davon aus, dass sie mit der Post oder einem anderen Lieferdienst wie DHL ausgetragen wird.",Premise,T15
13194,656,T15,Bei solchen Diensten ist ein Tracking des Paketes schon vorhanden.,Premise,T18
13195,656,T16,Zudem gibt es Pickupstationen an Bahnhöfen z.B. Welle7 in Bern.,Premise,T18
13195,656,T17,Zudem gibt es Pickupstationen an Bahnhöfen z.B. Welle7 in Bern.,Premise,T16
13196,656,T18,"Es ist jedoch schon so, dass man häufig nicht auf die Minute genau weiss, wann das Paket ankommt.",Premise,T19
13197,656,T19,"Eine engere Zusammenarbeit mit einem Lieferdienst, welche eine individuellere Paketzustellung, unabhängig von Ort und zu flexiblen Zeiten, ermöglicht, wäre also durch aus eine Verbesserungsmöglichkeit.",Claim,None
13198,656,None,"Wie das genau aussieht, ist schwierig zu sagen.",None,None
13199,656,None,Mobile Pickupstationen wären wahrscheinlich zu teuer.,None,None
13200,656,None,"Da Pickupstationen an Bahnhöfen oder Einkaufscentren jedoch schon bestehen, muss sich der Kunde wahrscheinlich einfach im Voraus ein bisschen planen, wo er sein wird.",None,None
13201,656,None,3,None,None
13202,656,T20,Ich würde Mehr Marketingaktionen in der PrePhase noch konkreter ausarbeiten.,Claim,None
13203,656,T21,Wie kann man den Kunden am besten und individuellsten erreichen?,Premise,T20
13204,656,T22,"Weniger Fokus auf Quantität, sondern mehr auf Qualität der Marketingmassnahmen.",Premise,T21
13205,657,None,review3315,None,None
13206,657,T1,StärkenDie beiden Persona sind detailliert beschrieben und spannend kennenzulernen.,Claim,None
13207,657,T2,Sie unterscheiden sich ausreichend und vertreten bestimmt eine kritische Masse.,Premise,T1
13208,657,T3,"Besonders stark ist die Berücksichtigung des Faktors Einkommen, da dieser einen schwerwiegenden Einfluss auf das Kaufverhalten haben kann.",Premise,T1
13208,657,T4,"Besonders stark ist die Berücksichtigung des Faktors Einkommen, da dieser einen schwerwiegenden Einfluss auf das Kaufverhalten haben kann.",Premise,T3
13209,657,T5,Die meisten Touchpoints in der Übersicht sind einfach in wenigen Stichworten genannt und verständlich.,Claim,None
13210,657,T6,Die beschriebene Journey macht so Sinn und ist in sich geschlossen.,Claim,None
13211,657,T7,SchwächeDie traditionellen Aktivitäten sollten mit dem Kaufverhalten der beiden beschrieben Personas erklärt werden.,Premise,T8
13212,657,T8,"Hier wurde aus der IchPerson das Kaufverhalten des Autors beschrieben, was in meinem Verständnis nicht die Aufgabe war.",Claim,None
13213,657,T9,Der Value Gap Lieferupdates sollte vor Lieferung aufgeführt werden Update zur Lieferung vor tatsächlicher Lieferung.im Bereich Post,Claim,None
13214,657,None,wurde ein Value Gap beschrieben.,None,None
13215,657,T11,"Ich bin überzeugt, dass die Touch Points nach dem Kauf für die Kundenbindung enorm wichtig sind und es hier bei einem solchen Produkt weitere Value Gaps gibt, die beschrieben werden könnten.",Premise,T10
13216,657,T12,"VerbesserungsvorschlägeBeschreibe die traditionellen Aktivitäten mit den beiden Personas, passend zu ihrem Profil.",Claim,None
13217,657,T13,"Versuche, ein weiterer Value Gap für den Bereich Post zu finden.",Claim,None
13218,657,T14,"Ein Beispiel hier wäre eine Community, wo sich die Kunden über ihr Produkt austauschen können oder StorePartys um bestehende Kunden wieder in die Stores zu bringen und die Community zu stärken.",Premise,T13
13219,658,None,review3321,None,None
13220,658,T1,"Liebe/r hc54Im allgemeinen finde ich deine abgegebene Version gut, durchdacht und übersichtlich.",Claim,None
13221,658,T2,Viele Punkte hast du bereits angesprochen und gut erläutert wie z.B. die Prephase.,Premise,T1
13221,658,T3,Viele Punkte hast du bereits angesprochen und gut erläutert wie z.B. die Prephase.,Premise,T2
13222,658,T4,"Bei der hast du jeden Schritt aufgelistet und detailliert erläutert  wie z.B. die Auswahl des Produkts, vergleiche die man ziehen könnte usw.",Premise,T3
13222,658,T5,"Bei der hast du jeden Schritt aufgelistet und detailliert erläutert  wie z.B. die Auswahl des Produkts, vergleiche die man ziehen könnte usw.",Premise,T4
13223,658,T6,Das ist auf jeden Fall die stärke deiner Arbeit.,Premise,T5
13224,658,None,Evtl,None,None
13225,658,None,. könnte man etwas innovatives implementieren aber leider bin ich diesbezüglich zu wenig kreativ.,None,None
13226,658,None,Einen Punkt hätte ich noch zu deiner Prephase.,None,None
13227,658,T9,Verbesserungsvorschläge Seite 5 sollte das During unten rechts noch nach links gezogen werden.,Claim,None
13228,658,None,S.7,None,None
13229,658,None,During Geräuschefreie Nutzung.,None,None
13230,658,T10,Dies ist doch heutzutage selbstverständlich bei einer neuen Computermaus.,Premise,T8
13231,658,T11,Diesen Punkt würde ich persönlich entfernen.,Premise,T8
13232,658,T12,Wie wäre es mit zwei Apps die den ganzen Prozess verfolgen?,Claim,None
13233,658,T13,Das wäre doch Innovativ.,Premise,T12
13234,658,T14,Auf der einen App Digitec App kannst deinen Kauf verfolgen für Anna.,Premise,T12
13235,658,T15,Eine andere App von Logitech die dir immer zeigt wo deine Maus sich befindet wie eine Art tracker.,Premise,T12
13236,658,T16,Ausserdem könnte diese App den Akku deiner Maus zeigen Logitech App.,Premise,T12
13237,658,T17,Die Idee mit den lustigen klick Spiele finde ich gut !,Claim,None
13238,658,None,Postphase,None,None
13239,658,None,Die Digitech App könnte nach der Inbetriebnahme dich fragen ob alles funktioniert hat.,None,None
13240,658,T19,Ob du ein Review / Kommentar abgeben möchtest.,Premise,T18
13241,658,T20,Was passiert wenn ich ein technisches Problem mit der Maus habe?,Premise,T18
13242,658,T21,Oder mit der Lieferung?,Premise,T18
13243,658,T22,Ein aftersale Service wäre doch von Nutzen Inbetriebnahme nachfragen / eine service Stelle.,Premise,T12
13244,658,T23,Zusätzlich kennt diese App die Lebensdauer deiner PCMaus und kann dir falls der Kunde es bestätigt gleich eine neue zustellen Analog Waschmittel mit Amazon.,Premise,T12
13245,658,T24,Die Logitech App könnte hingegen die Verbesserungsvorschläge von Anna aufnehmen.,Premise,T12
13246,658,T25,Es ist ein wenig kompliziert denn es sind fast wie 2 separate Anbieter in einem...,Premise,T12
13247,658,T26,Wie sieht es aus mit der Garantie?,Premise,T25
13248,658,T27,Und mit dem bezahlen?,Premise,T25
13249,658,T28,Einzahlungsschein,Premise,T25
13250,658,None,?,None,None
13251,658,T29,Online Banking?,Premise,T25
13252,658,T30,Kreditkarte etc?,Premise,None
13253,658,T31,Witzige Idee mit denDehnübungen für die Hände.,Premise,T32
13254,658,T32,Diese könnte man ebenfalls mit Spielen den Inbetriebnahmensspiele von Anna zusammenfügen.,Claim,None
13255,658,None,Ich hoffe diese Punkte helfen dir !,None,None
13256,658,None,Viel spass beim verbessern !,None,None
13257,659,None,review3326,None,None
13258,659,None,1,None,None
13259,659,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
13260,659,T1,Die Personas sind sehr trennscharf und geben mögliche Kunden einer Smartwatch gut wieder.,Claim,None
13261,659,T2,"Weiterhin sind die Personas verständlich und einprägsam konzipiert worden, was das Verständnis der User Stories erleichtert.",Claim,None
13262,659,T3,"In der Ausarbeitung der User Stories ist auch zu erkennen, dass sich die Bedürfnisse der beiden Personas teilweise stark unterscheiden.",Premise,T1
13263,659,T4,"Das untermauert die Trennschärfe der Personas, aber auch die unterschiedlichen Zielgruppen des Produktes.",Premise,T3
13264,659,T5,Diese Erkenntnis geht gut aus der Ausarbeitung des Kommilitonen hervor.,Premise,T4
13265,659,T6,"Der User Journey Cycle ist klar und verständlich geschrieben und inkludiert, meiner Meinung nach, auch alle wesentlichen Aktivitäten.",Claim,None
13266,659,T7,Eine grosse Stärke der Ausarbeitung liegt in der Identifikation der Value Gaps.,Claim,None
13267,659,T8,"Das sind überwiegend gute Ideen, welche noch nicht von SmartwatchSuppliern angeboten wird, aber ein zukünftiges Kundenbedürfnis darstellen können.",Premise,T7
13268,659,None,"Weiterhin finde ich gut, wie Details aus den Personas vgl. Peter Meier und Problem",None,None
13269,659,None,Solving Skills mit verschiedenen Aktivitäten vgl. Integrierte Feedbackfunktion im Einklang stehen.,None,None
13270,659,T10,Damit erhalten die Personas und die User Journeys Konsistenz.,Premise,T9
13271,659,None,2.Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,None,None
13272,659,None,Die Personas waren sehr auf das Produkt Apple Watch fokussiert vgl. Kategorie,None,None
13273,659,None,Ziele und Frustationen.,None,None
13274,659,T12,"Das ist per se sicherlich nicht falsch, jedoch wäre eine abstraktere Behandlung der Personas vielleicht hilfreicher, um die Personas mehr zum Leben zu erwecken.",Premise,T11
13275,659,T13,"Wenn man beispielsweise bei der Kategorie Ziele über allgemeine Ziele der Personas redet, verstärken diese Fakten das Verständnis und die Konsistenz der User Stories.",Premise,T12
13276,659,T14,Weiterhin finde ich das Wording mancher Aktivitäten und Value Gaps bei der User Journey ein wenig irreführend.,Premise,T17
13277,659,T15,"Auf dem ersten Blick, dachte ich, dass der Value Gap Aufsetzung an Iphone gebunden positiv verstanden werden soll und der User sich eine komplette Kompatibilität mit dem Iphone wünscht.",Premise,T14
13278,659,T16,Die User Story dazu meint jedoch genau das Gegenteil.,Premise,T14
13279,659,T17,Hier würde ich die Kategorie umbenennen damit keine Missverständnisse entstehen.,Claim,None
13280,659,T18,Zudem finde ich die Kategorien Advocate und Bond in der User Journey selbst zu wenig aussagekräftig.,Premise,T19
13281,659,T19,Diese würde ich auch prägnanter im Stile der anderen Aktivitäten formulieren.,Claim,None
13282,659,None,3,None,None
13283,659,None,. Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
13284,659,T20,Bei der Überarbeitung der Lösung ist es sehr wichtig weiter die Konsistenz zu bewahren.,Claim,None
13285,659,None,"Wie ich dargelegt habe, finde ich die Lösung sehr konsistent",None,None
13286,659,None,das darf nicht auf Kosten von Verbesserungsvorschlägen vernachlässigt werden.,None,None
13287,659,T22,Es sollte weiterhin auf ein passendes Wording der Aktivitäten geachtet werden und eine abstraktere Ausarbeitung der Personas.,Claim,None
13288,660,None,review3330,None,None
13289,660,None,1,None,None
13290,660,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
13291,660,T1,Sehr schöner Case!,Claim,None
13292,660,T2,Interessante Personas und logischem Cycle.,Premise,T1
13293,660,T3,"Meiner Ansicht nach hat der Autor alles berücksichtigt und ich habe dadurch nur wenige Kleinigkeiten, die man verbessern könnte.",Premise,T1
13294,660,None,2,None,None
13295,660,None,. Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,None,None
